"","year","weekofyear","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","city","week_start_date","total_cases"
"11",-2.03974721422568,0.0996419450098974,0.359930602223907,-0.401691271824355,-0.160307756013821,-0.588501964576578,-0.537346437832335,0.595267996233635,0.291095147869313,0.520399918679196,-0.503032495727545,0.889091611802152,0.0821510434146774,-0.0971241557371821,-0.537346437832335,0.435751919888653,-0.774468874648498,0.28735266299804,-0.423846124793203,-0.384030180272857,-0.255484671245802,0.5136124484082,"sj",1990-07-09,8
"12",-2.03974721422568,0.166222335984845,1.06244387269538,0.67706715437917,1.31894334093238,0.93395361572346,0.306747047901409,0.708511905957688,0.415642151745169,0.71208420696492,-0.44120106179164,0.616225861986767,0.0172255449248946,-0.00247045544367381,0.306747047901409,0.642281978235498,-0.701961659600617,0.729515926255517,-0.544651708145343,0.177389600161203,1.14216935713871,-0.571619011127331,"sj",1990-07-16,2
"13",-2.03974721422568,0.232802726959792,0.0588706660265075,0.342897877509635,0.312982570391128,0.146021671914969,-0.669793627057224,0.628821747534812,0.325062512706826,0.467102336389187,-0.503032495727545,0.538264219182374,0.0547534039810457,-0.198367670587563,-0.669793627057224,0.385740156832639,-0.798637946329245,0.718461844664407,-0.799685717448481,-0.384030180272857,0.443342342946455,-0.141740918418111,"sj",1990-07-23,6
"14",-2.03974721422568,0.29938311793474,0.108289532728656,0.971652788726754,2.38176865031985,2.13403927037656,-0.299673502418417,0.852163903027851,0.574156520458538,0.606424087412655,-0.1320438921121,1.00603407600875,-0.12782078148845,-0.220533410531837,-0.299673502418417,0.549667602311489,-0.653623516239122,0.817948578907012,0.0123962595381461,0.994000189883475,0.443342342946455,-0.0363786407933021,"sj",1990-07-30,17
"15",-2.03974721422568,0.365963508909687,0.122839344215551,-0.551831361238247,-0.532635093697328,-0.756214132662622,-0.387971628568342,1.24012914960383,0.993087352397862,0.842055505092862,-0.28662247695187,1.20093818301975,-0.463959887144772,-0.351131553965754,-0.387971628568342,0.780277398445253,-0.726130731284183,0.784786334133684,-0.235926328465564,0.432580409449413,0.760990985761116,-0.588476975547301,"sj",1990-08-06,23
"16",-2.03974721422568,0.432543899884635,0.137389155702446,-0.0209941315247529,0.042972139020641,-0.405977396782092,1.02914467065132,0.922417069585397,0.579817747799378,1.17119145369202,-0.255706759983909,1.08399571881315,1.42164235622871,0.281890028116513,1.02914467065132,1.14703032724177,-0.859060625535343,0.66319143678624,-0.645323027608592,0.177389600161203,0.443342342946455,0.113235793433927,"sj",1990-08-13,13
"17",-2.03974721422568,0.499124290859582,0.341132635076736,0.31873102207518,-0.489117474468879,-0.35779299901794,-0.305621044594318,1.19713840643728,0.94213630474531,0.970156712510771,-0.28662247695187,0.92807243320436,-0.328122851297354,-0.169811807433236,-0.305621044594318,0.925681968713371,-0.681820766534737,0.895327149967399,-0.490960337764004,0.432580409449413,0.760990985761116,-0.714911708697071,"sj",1990-08-20,21
"18",-2.03974721422568,0.56570468183453,0.787060093842548,1.66832489711312,0.81760661161793,0.977427794333464,-0.110267159278162,1.0398551984056,0.789283163372735,1.15903586440422,-0.379369627855736,1.16195736161754,-0.00810000413140368,0.165869353293965,-0.110267159278162,1.14703032724177,-0.846976089693559,1.13851694466229,-0.719148661878822,-0.128839370984645,1.45981799995337,-0.540010327839889,"sj",1990-08-27,28
"19",-2.03974721422568,0.632285072809478,0.662532545265684,0.578941387916857,1.08358778423589,0.335357702884041,-0.386599118835442,1.34183895791446,1.11763435627372,0.569957320203703,0.115281843631536,0.889091611802152,-0.22451833243068,-0.697396356270088,-0.386599118835442,0.527440152071574,-0.403876442190635,0.884273068376289,-0.209080643272545,0.177389600161203,0.760990985761116,-0.529474100077408,"sj",1990-09-03,24
"20",-2.03974721422568,0.698865463784425,-0.101947768135613,2.55458181968357,-1.08832213689043,-0.643867301208074,0.430044172240295,1.44774298458729,1.24218136014957,1.27404643750657,-0.162959609080061,1.27889982582414,-0.367722800730839,-0.0853423660371991,0.430044172240295,1.31651463523197,-0.565003586737409,1.16062510784451,-0.00102658305601431,0.738809380595265,1.45981799995337,-0.282926370435355,"sj",1990-09-10,20
"21",-2.03974721422568,0.765445854759373,0.384658215441313,0.432342742831924,0.691112798872132,1.23214433692196,2.24107076480237,0.847969683931703,0.534527928280184,0.775667287832773,-0.533948212695506,1.16195736161754,-0.0817743286588167,-0.0733608849903949,2.24107076480237,0.743231648088615,-0.891286054443006,0.817948578907012,0.025819102137004,0.177389600161203,1.14216935713871,-0.759163865299491,"sj",1990-09-17,40
"22",-2.03974721422568,0.83202624573432,-0.186389543032588,1.08623701707977,-0.0587639366455919,0.49952171246252,0.128778285868657,1.26634301785375,1.08932821877704,0.511984511465948,-0.317538193919831,1.31788064722635,-0.546843502238112,-0.714769503792845,0.128778285868657,0.468166951475023,-0.746271624352883,0.895327149967399,-0.155389272895904,0.177389600161203,1.45981799995337,-0.495758171237469,"sj",1990-09-24,27
"23",-2.03974721422568,0.898606636709268,0.613788904822741,0.493315719093054,0.117824826988533,-0.0133463048000745,-0.333528742496626,1.52219037024095,1.28747117966877,0.928079673171796,-0.0392967412082341,1.31788064722635,-0.093285941866225,-0.509087412459104,-0.333528742496626,0.92938654374255,-0.565003586737409,1.22694959731378,-0.0144494256501747,0.432580409449413,1.14216935713871,-0.582155238889812,"sj",1990-10-01,42
"24",-2.03974721422568,0.965187027684215,0.20533854549063,-0.525025568524333,-0.329225222574074,-0.53143465604424,0.129464540735108,0.847969683931703,0.568495293117743,1.10106305566643,-0.503032495727545,0.92807243320436,2.12385076188061,0.27230484327348,0.129464540735108,1.14517803975959,-0.65765169485117,1.11640878155745,-0.350020490518274,0.432580409449413,1.45981799995337,0.38717771525843,"sj",1990-10-08,33
"25",-2.03974721422568,1.03176741865916,0.21995898146925,-0.502942062696297,-0.300115994355182,-0.435689201765334,2.23695323560367,0.362488848141244,0.0646460494808716,0.849535867278393,-0.595779646631411,0.69418750479116,5.51286969014162,0.483578292429995,2.23695323560367,0.887710074550815,-0.855032446920475,0.342623070953587,-0.309751962735794,0.177389600161203,0.760990985761116,0.473574782910773,"sj",1990-10-15,43
"26",-2.03974721422568,1.09834780963411,0.0277978405196168,-0.340024123474366,-1.01482336651412,-0.934140515867862,1.85905555581176,0.14753513010652,-0.144819366092486,0.661591760412697,-0.781273948439142,0.577245040584559,1.25173094528736,0.467003910322472,1.85905555581176,0.650617272099777,-0.875173339989174,-0.320621823893939,-0.202369221977814,-0.128839370984645,-0.255484671245802,1.09942671200214,"sj",1990-10-22,37
"27",-2.03974721422568,1.16492820060906,0.782434784895407,0.440676141257598,1.54640149631722,1.11551277928848,1.27162139013039,0.752551204265274,0.438287061901047,0.842990550120616,-0.626695363599372,1.08399571881315,-0.411927395447287,0.0873906524143392,1.27162139013039,0.834919880271537,-0.879201518604042,0.607921028830694,0.274141690140713,0.432580409449413,0.443342342946455,-0.695946498724606,"sj",1990-10-29,57
"28",-2.03974721422568,1.23150859158401,0.0733393439991554,0.426856866648302,-0.344634158683805,-0.186846130834638,-0.578750481441497,0.932902616591765,0.642091250133565,0.862626501593948,-0.379369627855736,1.08399571881315,-0.592889955067745,-0.0623778606916676,-0.578750481441497,0.860851905540632,-0.710018016830352,0.994813884132624,0.173470370677465,0.432580409449413,1.14216935713871,-0.689624762067117,"sj",1990-11-05,71
"29",-2.03974721422568,1.29808898255895,1.05675118476044,0.7837346542278,-0.316782719907487,0.388309528941865,-0.5892730560604,1.20972106299174,1.01007103442034,0.288508682419054,-0.348453910887775,1.20093818301975,-0.760959507895906,-0.899284311944366,-0.5892730560604,0.219960423871612,-0.762384338806714,0.27629858148431,0.254007426247124,0.177389600161203,0.0621639715688599,-0.00898444861085186,"sj",1990-11-12,44
"30",-2.03974721422568,1.3646693735339,0.924396190273031,1.66499153774285,-0.976850039823174,-0.916802571020847,-0.5883580495718,0.594219441092597,0.325062512706826,0.0846688055000172,-0.56486392966345,0.499283397780167,-0.079472006017335,-0.560607780972937,-0.5883580495718,0.00416892791940216,-0.669736230692954,-0.298513660711721,-0.303040541436365,-0.384030180272857,0.0621639715688599,-0.626407395492232,"sj",1990-11-19,56
"31",-2.03974721422568,1.43124976450885,-0.0393282008512474,0.716442461940481,-0.365523753204237,-0.723693120557333,-0.27794209831416,-0.340042815232033,-0.761893158923533,-0.284674091728122,-0.997683967214817,0.304379290769174,0.095504514735271,-0.108506562729548,-0.27794209831416,-0.348691844501478,-0.822807018012812,-0.762785087074038,-0.437268967387363,-0.690259151418707,-0.954311685438056,-0.266068406015385,"sj",1990-11-26,53
"32",-2.03974721422568,1.4978301554838,-0.231219460520258,-0.349607531663891,0.852969585192314,0.588711952837625,-0.818939684699067,-0.116700659738995,-0.427880738681711,-0.303374997519213,-0.812189665407086,0.382340933573566,0.728643241142727,-0.314987419464547,-0.818939684699067,-0.379254588605673,-0.802666124944113,-0.92859631078592,-1.18223673139849,-1.55790790299862,0.0621639715688599,0.625296462690498,"sj",1990-12-03,52
"33",-2.03974721422568,1.56441054645874,-0.149031278459529,1.09257039988329,-0.167851784834085,0.0915371176607288,-1.04677630036053,-0.366256683481953,-0.750570703449289,-2.12203812235523,-0.87402109934299,0.148456005160388,-0.830029187140356,-1.87857069633097,-1.04677630036053,-2.0296427682224,-0.540834515056662,-1.93451773457094,-0.135255009002315,-1.55790790299862,-1.71666842819325,-0.769700093061972,"sj",1990-12-10,47
"34",-2.03974721422568,1.63099093743369,1.07335462070869,1.13595990546624,0.772733720880314,1.19689993140391,0.153025957816565,-0.297052072065485,-0.671313519092627,-0.450177110728212,-0.781273948439142,0.109475183758181,-0.18054396997838,-0.290625074663323,0.153025957816565,-0.513545433721417,-0.573059943964325,-1.13862386078486,-0.692302976690502,-0.945449960706917,-0.636663042623394,-0.411468349137622,"sj",1990-12-17,26
"35",-2.03974721422568,1.69757132840864,1.14000674580897,1.22234891358584,-0.440246465083338,-0.484886678041892,-1.04677630036053,-0.486840476257305,-0.903423844821863,-2.0556499050951,-1.12134683508663,-0.163390566057205,-0.798717599216205,-1.7445777999452,-1.04677630036053,-1.98611401148366,-0.738215267125967,-1.56973304245123,-1.04129688415276,-1.81309871228683,-0.636663042623394,-0.388288648060164,"sj",1990-12-24,27
"36",-1.85484670719589,-1.69802861131369,0.0299325984952201,0.0826183444610248,-0.707871293657468,-0.417044981565853,-1.04677630036053,-1.20510046087414,-1.6563670962104,-2.18562120322305,-1.36867257083026,-0.709122065687998,-0.813912928649984,-1.28928152008281,-1.04677630036053,-2.09725126268323,-0.669736230692954,-2.1666534477521,-0.282906277547473,-1.55790790299862,-2.03431707100791,-0.717018954249568,"sj",1991-01-01,21
"37",-1.85484670719589,-1.63144822033874,0.232456359696557,-0.250717592565943,0.651461968285226,-0.770997927801302,-0.684204979252678,-0.75422193079191,-1.10722803305438,-1.28517257118671,-1.2759254199264,0.031513540953788,-0.318222863938983,-0.773478760931966,-0.684204979252678,-1.34522252987947,-0.851004268308427,-1.75765242926795,-0.819819981337373,-2.11932768343268,-0.636663042623394,-0.160706128390577,"sj",1991-01-08,21
"38",-1.85484670719589,-1.56486782936379,0.226794454735065,1.35846164343175,0.760356206258122,0.185864262022267,-1.04677630036053,-0.938767561480568,-1.24309749240448,-1.20008344813553,-1.2759254199264,0.148456005160388,-0.293588011675129,-0.51188309137049,-1.04677630036053,-1.26279573523708,-0.818778839397944,-1.50340855290457,-0.699014397985233,-1.55790790299862,-0.636663042623394,-0.481007452369996,"sj",1991-01-15,26
"39",-1.85484670719589,-1.49828743838884,1.34494351146689,1.48985100304998,0.233488652919312,0.00538253725161939,-1.04677630036053,-0.600084386715381,-0.852472797961875,-1.87425111538719,-0.966768250246856,0.109475183758181,-0.908308156950732,-1.47679169850652,-1.04677630036053,-1.85923231642628,-0.661679873466038,-1.91240957138872,-0.135255009002315,-1.55790790299862,-2.4154954423855,-0.685410270962125,"sj",1991-01-22,34
"40",-1.85484670719589,-1.4317070474139,-0.360016525048328,0.96561107486814,0.542567730312328,-0.079919865349996,-1.04677630036053,-0.482646257895138,-0.790199295627643,-1.74989008938931,-1.02859968418276,-0.280333030263805,-0.793192024876649,-1.45063213154198,-1.04677630036053,-1.75179964032071,-0.60125719425994,-1.82397691873722,0.0459533660258953,-1.25167893185277,-2.03431707100791,-0.70437548093459,"sj",1991-01-29,37
"41",-1.85484670719589,-1.36512665643895,1.69219747549837,0.816790745762922,0.69401424427088,0.280020970822306,-1.04677630036053,-0.705988413388177,-1.02797084869772,-1.37213178494792,-1.15226255205459,-0.280333030263805,-0.471097087333365,-0.89009850980895,-1.04677630036053,-1.42950161200403,-0.697933480988568,-1.64711161351161,-0.551363129444772,-1.25167893185277,-0.954311685438056,-0.674874043199644,"sj",1991-02-05,17
"42",-1.85484670719589,-1.298546265464,-0.505891653381225,0.75456775973794,0.981044773685074,0.775152962975364,-0.633879622379663,-1.33407269184178,-1.67335077902544,-1.48807740307799,-0.997683967214817,-0.631160422883583,-0.431727370164029,-0.456568587197193,-0.633879622379663,-1.48229180628331,-0.480411835850564,-1.58078712396496,0.381524430898693,-0.128839370984645,-2.03431707100791,-0.710697217592079,"sj",1991-02-12,19
"43",-1.85484670719589,-1.23196587448905,0.166982198637107,0.657066998157552,-1.2909589210689,-0.988114955294679,-1.04677630036053,-0.945058890124768,-1.27706485724199,-1.05702151634655,-1.02859968418276,0.031513540953788,-0.321215883372909,-0.338550998864515,-1.04677630036053,-1.10905587116952,-0.65765169485117,-1.03913712654225,0.193604634571054,-0.128839370984645,-1.33549005681565,-0.453613260187545,"sj",1991-02-19,25
"44",-1.85484670719589,-1.16538548351411,0.198578478567886,0.650400279417013,-0.897148972959847,-0.129580974028113,-0.319574893545472,-0.877951387522373,-1.10722803305438,-1.20382362955555,-1.12134683508663,0.031513540953788,-0.376471626768469,-0.584970125774161,-0.319574893545472,-1.26557416652518,-0.786553410487462,-1.49235447139084,-0.403711860899614,-0.945449960706917,-1.33549005681565,-0.181778583915538,"sj",1991-02-26,18
"45",-1.85484670719589,-1.09880509253916,0.487126598270274,1.11290389204193,0.594403819223422,0.167475099236497,-1.04677630036053,-0.678725990731201,-0.909085072162658,-1.1224746879244,-0.966768250246856,0.265398469366966,-0.733331636198126,-0.677427221196742,-1.04677630036053,-1.18407351568871,-0.750299802964931,-0.9064881476037,0.119779000300823,-0.690259151418707,-0.954311685438056,-0.599013203309781,"sj",1991-03-05,21
"46",-1.85484670719589,-1.03222470156421,0.121991668031101,0.611823997679287,0.128172819140951,0.455735267299281,-1.04677630036053,-0.932476233570306,-1.26008117442696,-1.25057589468779,-1.02859968418276,-0.00746728044841942,-0.616603878275006,-0.562405003122269,-1.04677630036053,-1.27020488536028,-0.613341730101724,-0.972812637072976,0.428504379980603,-0.384030180272857,-0.954311685438056,-0.752842128642002,"sj",1991-03-12,17
"47",-1.85484670719589,-0.965644310589263,-0.102422395992188,0.398731646961652,-0.76860397506281,-0.51256398300081,-1.04677630036053,-0.950301663627973,-1.27706485724199,-1.30387347763232,-0.935852533278912,-0.12440974465502,-0.66886660223664,-0.598149754915861,-1.04677630036053,-1.29706305437046,-0.665708052078086,-0.851217739725533,-0.511094601657594,-0.128839370984645,-0.636663042623394,-0.708589972039583,"sj",1991-03-19,17
"48",-1.85484670719589,-0.899063919614315,0.982390448610255,0.775192920841484,0.597079160384377,0.537291663119143,-1.04677630036053,-0.904165255772292,-1.21479135490776,-0.985958072638683,-0.750358231471181,-0.00746728044841942,-0.434950621862103,-0.302007481669668,-1.04677630036053,-1.0358905141325,-0.605285372874808,-0.873325902907751,-0.692302976690502,-0.128839370984645,0.0621639715688599,-0.261853914910393,"sj",1991-03-26,16
"49",-1.85484670719589,-0.832483528639368,0.19075103265734,0.718942481468183,0.76809249137639,0.234389530909416,-0.751229204542647,-1.20195479691903,-1.61673850403205,-1.81066803451937,-1.24500970295845,-0.12440974465502,-0.443238983371437,-0.908470114079784,-0.751229204542647,-1.78606695945409,-0.738215267125967,-1.50340855290457,-0.584920235927824,-1.81309871228683,-0.954311685438056,-0.742305900879522,"sj",1991-04-02,16
"50",-1.85484670719589,-0.76590313766442,0.243408396055557,1.21457135283516,-0.260627633879265,-0.29723474111756,-0.909525327070493,-0.975466976736896,-1.24309749240448,-1.06730701426983,-1.30684113689436,0.0704943623559733,-0.469024996956032,-0.354126924223961,-0.909525327070493,-1.13684018392079,-0.641538980397339,-1.45919222661751,-0.725860083173553,-1.81309871228683,-0.636663042623394,-0.432540804662583,"sj",1991-04-09,15
"51",-1.85484670719589,-0.699322746689473,-0.461773321885422,-0.234606633389587,-0.544724223872513,0.0460200960268871,-0.0272303204376877,-1.0404773697912,-1.45256290797784,-2.01357286641065,-1.39958828779822,0.109475183758181,-0.420215756956621,-1.23157071970574,-0.0272303204376877,-1.95369897989729,-0.814750660783076,-1.29338100290563,-0.839954245230962,-1.55790790299862,-0.636663042623394,-0.419897331347606,"sj",1991-04-16,23
"52",-1.85484670719589,-0.632742355714525,0.00549394880253745,0.482482301139678,-0.209436009741762,0.269805563846039,-0.298300992685516,-0.460626608741366,-0.784538068286803,-0.797078920090708,-1.18317826902253,0.382340933573566,-0.470866855069217,-0.519271671356573,-0.298300992685516,-0.833065030814838,-0.734187088511099,-0.508541210710661,-0.0211608469449057,0.177389600161203,-0.255484671245802,-0.754949374194499,"sj",1991-04-23,16
"53",-1.85484670719589,-0.566161964739578,0.475860057261032,0.250188820024009,-0.373840868969291,-0.311481008716128,-1.04677630036053,0.0951073936066393,-0.122174456729171,-0.180884062231327,-0.750358231471181,0.538264219182374,-0.731489778084941,-0.391668898180862,-1.04677630036053,-0.28015720629956,-0.593200837033024,0.0994332761813175,-0.162100694190635,-0.128839370984645,0.443342342946455,-0.769700093061972,"sj",1991-04-30,17
"54",-1.85484670719589,-0.49958157376463,-0.187456922020389,0.413523429167224,-1.31868173767401,-1.08601767087647,-0.237453061193599,-0.0464474931814476,-0.399574601977601,-0.283739046045881,-0.781273948439142,0.577245040584559,-0.450145951295882,-0.366308096631561,-0.237453061193599,-0.36351014468303,-0.701961659600617,-0.199026926469115,-0.531228865551183,-0.384030180272857,0.443342342946455,0.0184097435715985,"sj",1991-05-07,12
"55",-1.85484670719589,-0.433001182789683,-0.058781121637511,-0.216689826774388,-0.712610005227985,-1.26224208218087,-0.951615625546105,-0.276080977318728,-0.648668609729312,-0.410905207781511,-1.02859968418276,0.343360112171381,-0.110092897149041,-0.292821679534252,-0.951615625546105,-0.500579421086868,-0.677792587919869,-0.508541210710661,-0.692302976690502,-0.945449960706917,0.443342342946455,-0.137526427313119,"sj",1991-05-14,17
"56",-1.85484670719589,-0.366420791814735,-0.53648985103154,0.0251178953238729,-1.44417676541251,-0.795034109400928,0.123516998559206,-0.0862925731269082,-0.609040017550959,-0.0798991691268436,-0.935852533278912,0.499283397780167,0.44085291095752,-0.120288352429533,0.123516998559206,-0.158832373818361,-0.859060625535343,0.154703684059487,-0.638611606309163,-0.384030180272857,0.443342342946455,-0.752842128642002,"sj",1991-05-21,10
"57",-1.85484670719589,-0.299840400839788,-0.0156089049843183,0.240952914548835,0.142615058090297,0.653072234802209,0.219821431484384,0.0783305186900106,-0.269366369968342,0.0182805882398908,-0.71944251450322,0.616225861986767,0.0747836109619361,-0.150042363692731,0.219821431484384,-0.0652918540884364,-0.778497053260546,0.585812865725853,-0.490960337764004,0.432580409449413,0.760990985761116,-0.710697217592079,"sj",1991-05-28,15
"58",-1.85484670719589,-0.23326000986484,-0.401644305572594,-0.36294096914497,-1.13977100537034,-0.433560545032209,-0.861944989663279,0.599462215329782,0.415642151745169,-0.209870466600223,-0.56486392966345,0.655206683388952,-0.809308283367021,-0.850959005049536,-0.861944989663279,-0.273674199982285,-0.573059943964325,0.685299599891078,-0.262772013653884,0.432580409449413,0.760990985761116,-0.394610384717652,"sj",1991-06-04,19
"59",-1.85484670719589,-0.166679618889893,-0.236200562463333,0.215952719271812,-0.410976120671048,-0.337701864331329,-0.907466562471143,0.873134997040627,0.67039738683772,0.161342520683387,-0.503032495727545,1.04501489741094,-0.790429237706871,-0.716566725956156,-0.907466562471143,0.0884480100439611,-0.705989838215484,0.806894497315902,-0.0412951108384954,0.738809380595265,1.14216935713871,-0.630621886597224,"sj",1991-06-11,21
"60",-1.85484670719589,-0.100099227914945,-0.588435628437888,-0.318357287567613,-0.997222437823624,-0.854115656387342,-0.0345503723464899,0.788202065114546,0.591140202481013,0.689643119753839,-0.472116778759602,1.04501489741094,-0.533029566389222,-0.103514278961212,-0.0345503723464899,0.6209806718015,-0.77044069603363,1.34854449473861,-0.430557546087934,0.738809380595265,1.84099637133097,-0.759163865299491,"sj",1991-06-18,14
"61",-1.85484670719589,-0.0335188369399976,-0.445762637068397,-0.071272024246373,-0.252761372672206,-0.525163104123914,0.640495664618356,0.519772056172925,0.200515508830971,0.642890854621607,-0.28662247695187,0.772149147595552,-0.0541464569610369,0.0815996032447476,0.640495664618356,0.571895052551404,-0.806694303556161,0.563704702543635,-0.309751962735794,0.177389600161203,0.443342342946455,-0.567404520022339,"sj",1991-06-25,18
"62",-1.85484670719589,0.0330615540349499,-0.181214206024197,0.39484244991639,-0.0305252774380832,-0.0494428881256186,-0.436009469219856,0.491461078374911,0.126919551815104,0.45775188349366,-0.317538193919831,0.655206683388952,0.272553125865211,-0.065373230949875,-0.436009469219856,0.393149306955829,-0.778497053260546,0.917435313072237,-0.685591555391073,0.177389600161203,1.14216935713871,-0.308213317065309,"sj",1991-07-02,13
"63",-1.85484670719589,0.0996419450098974,-0.323014053471203,-0.0966070183022594,-0.889973209724492,-0.409865234555582,-0.906551555982542,0.953873710604541,0.749654571194382,0.356766989734614,-0.410285344823679,0.850110790399945,-0.493890081484034,-0.598948520331095,-0.906551555982542,0.262563036804436,-0.697933480988568,0.950597557845566,-0.652034448903323,0.177389600161203,1.45981799995337,-0.731769673117041,"sj",1991-07-09,14
"64",-1.85484670719589,0.166222335984845,-0.205899103268495,-0.443497181704482,-1.40745987424655,-1.02097564666589,-0.368070237441286,1.12478813033168,0.885524030544481,0.546581187310343,-0.379369627855736,1.12297654021535,-0.381076272051432,-0.548027225871698,-0.368070237441286,0.470945382763116,-0.697933480988568,1.249057760496,-0.537940286845914,0.738809380595265,1.14216935713871,-0.571619011127331,"sj",1991-07-16,18
